pulp_to_mixing_tank23,flow_after_machine_chest21,level_condensate_bucket1_valve_position,steam_group3_pressure,steam_group4under_pressure,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,steamflow
167.72,2763.6,52.322,227.9,247.45,247.14,247.14,247.85,91.108,11.132,155.85,19.743
171.84,2802.6,61.928,214.55,234.21,234.7,234.65,235.08,79.232,11.041,158.61,19.743
168.41,2782.3,54.107,235.85,256.38,256.93,256.58,256.37,94.375,11.153,156.53,19.838
168.45,2788.1,52.953,239.04,260.61,260.7,260.5,260.59,93.875,11.115,156.69,19.911
169.33,2788.2,54.311,240.03,261.06,259.97,260.18,260.06,93.375,11.143,156.74,19.681
168.86,2786.8,51.727,233.75,254.03,254.22,253.99,253.47,93,11.136,157.15,19.626
170.52,2803.2,52.385,236.78,257.96,258.73,257.96,257.35,92.875,11.117,157.76,20.074
170.1,2799.3,50.609,239.13,259.46,259.53,259.27,259.37,92.75,11.159,157.69,20.033
169.45,2799.6,55.434,241.41,260.6,260.78,261.1,261.22,92.25,11.146,157.85,20.049
168.62,2780.9,52.57,240.09,260.23,261.21,259.93,260.57,92.5,11.152,156.7,19.744
166.81,2768.8,53.46,234.62,254.18,261.21,253.99,254.11,92.5,11.152,155.95,19.768
169.11,2785.6,53.46,241.65,261.55,261.54,261.57,261.92,93.375,11.154,156.1,19.763
169.27,2772.2,55.424,241.65,261.55,262.29,261.57,261.92,94.375,11.395,154.33,19.944
169.81,2798.9,57.885,241.07,261.09,262.29,261.19,261.21,93.681,11.384,157.16,20.053
167.04,2758.2,49.362,240.7,260.43,260.68,260.86,261.05,95.375,11.341,154.9,20.126
166.73,2758.2,49.362,237.46,257.7,257.66,257.4,257.35,92.5,11.288,154.01,20.019
166.73,2762.3,49.337,238.15,258.15,257.76,258.2,258.61,93.375,11.315,155.56,19.953
164.92,2732.2,61.19,241.08,260.53,260.76,260.49,260.85,93.125,11.273,154.53,19.611
165.38,2743.5,45.622,231.61,252.37,252.04,251.71,252.05,84.125,11.307,154.59,19.616
165.44,2741.6,57.999,235.11,254.7,255.83,254.97,255.49,88.375,11.311,154.2,19.594
166.78,2755.1,47.935,223.46,244.29,243.86,243.6,243.73,78.875,11.305,154.53,19.551
165.73,2732.8,39.763,222.38,243.16,242.44,242.64,242.36,79,11.26,154.97,19.512
165.73,2728,41.934,218.8,239.05,239.77,238.87,239.26,76,11.241,153.42,19.206
165.81,2740.9,49.648,211.93,231.83,231.48,232.24,232.22,66.75,10.825,154.22,19.715
166.57,2743.4,50.285,232.84,252.83,252.24,252.38,252.65,86.625,10.738,154.39,19.674
164.76,2715.7,55.444,236.88,256.77,255.45,256.68,257.25,93.625,10.71,153.71,19.614
165.47,2715.7,56.962,238.95,259.43,259.07,259.16,258.81,93.375,10.707,153.36,19.759
165.43,2712.8,49.582,237.28,257.53,257.59,257.32,257.56,90.5,10.721,153.04,19.733
165.35,2732.9,48.683,236.07,255.93,255.46,255.59,255.19,90.875,10.676,154.62,19.818
167.62,2770.9,57.831,247.15,267.24,266.77,267.32,267.38,95,10.613,156.46,19.818
165.76,2724.9,51.791,240.32,260.36,260.43,260.09,260.35,95.625,10.495,153.94,19.794
165.49,2722.3,51.791,248.98,269.42,269.1,269.44,269.75,92.875,10.48,154.02,19.901
165.63,2723.5,51.173,252.03,272.19,272.08,271.7,271.29,96.25,10.483,153.53,20.335
164.94,2696.8,51.465,242.41,262.9,262.8,263.35,263.82,95.75,10.483,151.54,19.314
164.38,2710.5,66.919,247.91,267.95,267.48,268.02,268.17,95.375,10.438,152.6,19.88
165.32,2738.4,48.709,203.76,222.77,223.9,223.18,223.61,94.75,10.022,154.42,17.401
170.07,2797.3,53.981,240.84,260.12,260.03,260.33,260.34,94.75,10.24,158.1,19.311
175.6,2884.4,46.395,228.04,248.23,248.65,248.22,248.64,83.125,10.47,161.83,18.975
179.26,2972.1,48.168,228.04,248.23,248.65,248.22,248.64,83.125,10.469,166.92,18.831
182.77,3013.5,50.825,231.22,250.7,251.16,250.63,250.88,83.375,10.469,169.44,18.831
181.22,2991.8,50.693,223.68,243.87,244.26,243.97,243.85,77.25,10.506,169.35,18.765
182.01,2996.8,50.693,232.93,253.03,252.83,252.89,252.68,89.125,10.514,168.45,19.142
181.43,2998,48.688,231.59,252.08,251.54,252.07,252.01,85.125,10.514,169.63,19.325
181.39,2998,55.129,237.61,257.56,257.73,257.97,257.52,93.48,10.514,169.17,19.433
181.39,2998,61.985,237.07,257.14,257.3,256.96,256.76,93.125,10.514,168.64,19.431
180.62,2997.7,52.154,236.13,255.95,256.16,255.99,256.09,93.125,10.514,169.57,19.431
182.26,3001.1,57.994,239.17,259.75,259.45,259.79,259.69,93.75,10.508,169.67,19.573
182.15,3009.8,53.038,238.73,259.75,258.55,258.41,258.71,91.875,10.523,169.31,19.513
184.2,3042.7,54.296,239.99,259.79,259.84,260.47,260.72,95.875,10.401,171.17,18.552
184.2,3041,56.766,243.08,262.91,262.73,262.55,262.76,96.875,10.425,171.46,19.21
184.28,3044.9,56.077,244.28,264.83,264.3,264.66,265.08,96.25,10.428,170.87,19.062
184.13,3052.9,54.528,246.81,266.77,266.25,266.46,266.17,97.375,10.428,171.87,19.542
171.78,2847.2,39.021,202.12,221.74,221.45,222.02,221.77,57.375,10.226,184.31,19.204
179.53,2992.9,51.686,232.77,252.75,253.13,252.38,252.11,89.341,10.633,190.46,20.878
179.53,2989.1,47.209,227.04,247.44,247.08,247.48,247.58,83.25,10.813,189.97,20.098
179.5,2982.2,44.294,221.58,241.34,241.42,241.41,241.25,76.375,10.778,189.78,19.889
191.03,3173.4,59.652,266.48,286.37,286.68,278.81,284.79,96.625,11.63,193.2,20.379
184.85,3059.5,55.015,240.06,259.54,259.33,259.16,258.89,92,11.469,191.34,20.092
184.18,3046.8,42.083,209.1,229.33,229.64,229.45,229.72,63.625,11.527,189.8,19.016
196.74,3245,47.365,220.12,239.81,239.38,239.69,240.05,76.817,11.565,187.05,19.227
196.55,3253.4,45.487,223.59,243.11,242.79,243.47,243.84,77.25,11.549,188.71,19.277
198.3,3283.1,57.658,235.78,256.24,255.84,255.97,256.16,93.25,11.7,189.1,19.59
198.12,3277.1,43.349,218.3,237.85,238.18,237.84,237.53,72.75,11.703,189.1,19.038
207.43,3437.7,51.687,232.97,252.5,252.74,253.16,253.09,88.625,11.565,198.48,18.57
207.03,3437.8,55.912,236.09,257.02,256.12,256.54,256.54,92.5,11.601,198.26,18.745
207.8,3436.4,57.556,247.71,267.66,267.89,267.53,267.54,95.375,11.608,198.03,18.758
207.93,3436,56.923,249.51,269.69,268.75,269.42,269.49,96,11.592,197.62,19.01
169.71,2802.4,48.21,217.14,237.78,236.59,237.16,237,92.875,11.129,162.93,17.247
176.62,2908.8,63.348,240.79,261.06,260.69,261.06,260.87,92.875,11.477,167.71,18.062
175.3,2893.7,65.07,240.62,260.73,260.32,260.26,260.28,94.375,11.467,167.16,18.322
175.55,2902.3,60.257,241.63,261.35,261.79,261.52,261.57,94.125,11.467,167.46,18.289
184.94,3053.3,60.257,171.69,191.95,190.91,192.39,191.63,94.125,10.893,177.04,18.289
212.7,3489.6,60.972,268.67,287.91,288.37,280.96,287.16,97,12.07,200.87,19.698
205.21,3401.9,57.905,245.1,265.05,265.77,265.4,265.37,94.125,11.851,197.51,19.269
203.14,3364.5,57.905,243.12,263.04,244.58,245.22,244.78,94.125,11.708,194.21,19.109
199.66,3318,57.24,243.12,263.04,262.29,262.44,262.08,94.125,11.536,191.19,19.109
200.63,3308.8,57.065,228.6,248.71,248.6,249.05,248.79,95.125,11.609,191.39,18.744
201.18,3335.4,57.277,238.3,258.71,258.02,258.79,258.7,95.125,11.494,190.86,18.862
198.36,3298.2,57.871,239.64,259.04,259.61,258.88,259.46,96.125,11.544,190.77,18.801
199.6,3310.2,57.871,235.45,256.04,255.75,255.73,255.38,95.625,11.571,190.61,19.025
200.18,3312.4,58.098,234.78,254.5,253.88,254.33,254.09,95.625,11.584,191.3,18.732
198.88,3303.1,61.513,238.92,258.79,258.96,258.62,258.5,95.125,11.558,191.51,18.731
184.45,3055.6,50.246,237.45,257.46,258.04,257.24,257.21,93.75,11.176,174.73,17.705
186.24,3096.6,54.577,237.45,257.46,258.04,257.24,257.21,93.75,11.264,179.01,19.533
188.37,3117.1,55.281,225.42,245.74,245.55,245.37,245.18,94.5,11.38,180.85,19.537
188.9,3133.3,57.005,217.45,245.74,245.55,237.76,237.38,94.5,11.376,180.95,19.158
190.54,3154.6,56.016,227.05,246.94,246.69,247.11,247.23,94.75,11.422,182.62,19.344
190.41,3152.4,56.111,230.9,250.21,251.05,250.39,250.54,94.875,11.49,182.2,19.685
191.5,3162.8,55.89,223.68,243.97,243.05,243.73,243.81,94.875,11.476,181.74,19.501
191.03,3146.6,58.171,225.6,245.54,244.15,245.52,245.19,95.25,11.454,181.58,19.367
191.16,3172,63.349,208.47,245.54,228.03,245.52,228.18,95.25,11.55,183.07,17.996
191.16,3171,63.335,228.55,248.02,248.45,248.3,248.48,94.625,11.53,182.44,19.616
192.01,3169.1,63.335,236.08,255.2,255.45,255.4,255.06,94.25,11.508,183.27,19.746
185.95,3070.3,56.113,236.08,236.05,236.69,236.41,236.44,93.625,11.198,176.53,19.027
185.7,3070.8,55.854,238.58,258.7,258.64,258.74,258.41,93.75,11.213,176.94,19.937
185.29,3074.1,54.989,227.21,246.58,247.55,246.58,247.04,93.75,11.23,176.99,19.326
182.79,3019.6,53.541,211.32,231.86,231.45,231.38,231.13,94.75,11.044,174.18,19.277
182.35,3019.2,55.281,218.01,238.39,237.79,238.01,238,91.625,11.13,174.34,19.277
182.21,3019.2,55.314,228.63,248.36,248.95,248.43,248.17,92.25,11.154,173.87,19.113
182.29,3031.6,56.044,227.63,246.54,247.77,247.22,247.34,92.875,11.169,173.04,19.363
182.29,3016.8,55.088,227.42,247.34,247.1,247.53,247.7,92.5,11.164,174.02,19.25
182.3,3013.9,56.233,225.25,244.7,244.83,244.76,244.97,93.375,11.142,172.83,18.958
181.78,3011.6,54.342,218.75,238.68,239.21,238.69,238.39,93,11.133,173.48,19.178
181.53,2996.7,55.225,221.47,241.53,241.51,241.52,242.15,93,11.18,173.29,19.175
181.32,3007.2,58.819,220.47,240.63,239.87,240.73,240.79,92.98,11.164,173.27,19.175
181.56,2999.1,53.849,220.47,240.63,239.87,240.46,240.79,93.375,11.143,173.29,18.982
181.6,2992.3,54.196,220.65,241.05,240.81,240.46,241.39,93.125,11.168,173.39,19.29
183.16,3019.9,53.981,229.88,249.7,249.99,249.64,249.58,93.75,11.216,173.49,19.272
182.56,3011.6,60.93,234.17,253.57,254.05,253.96,253.51,92.125,11.234,174.43,19.727
185.39,3053.1,55.161,233.12,252.72,252.68,252.45,252.65,92.25,11.35,176.24,19.784
176.5,2919.9,52.64,222.06,242.45,242.18,242.48,242.45,93.625,11.33,168,19.385
182.24,2999.7,32.203,176.42,197.5,196.77,197.56,196.79,67.25,11.372,172.3,19.385
179.19,2956.1,37.588,201.73,221.95,221.88,222.24,222.85,64.75,11.312,170.46,19.434
180.27,2971.4,37.816,213.8,233.68,232.92,233.55,233.62,68.25,11.391,170.91,19.794
180.6,2980.4,42.112,218.77,239.12,239.06,238.61,238.55,73.5,11.397,170.38,19.587
181.12,2981.7,43.9,225.09,245.07,245.21,245.09,244.63,80.875,11.359,172.43,19.84
179.25,2958.5,46.516,234.23,253.54,253.54,253.25,252.6,85,11.345,172.1,19.921
179.38,2960.3,55.556,242.06,261.85,261.95,261.86,261.27,92.606,11.393,170.49,19.921
180.84,2972.2,53.644,251.37,271.36,271.45,271.72,272.07,96,11.369,170.29,20.181
180.84,2981,49.448,234.13,253.97,253.8,254.04,254,89.25,11.366,169.5,19.371
178.01,2954.2,57.592,241.16,261.6,261.9,261.64,261.92,94.125,11.377,169.52,19.846
178.37,2950.6,53.27,242.95,263.22,262.12,262.92,263.24,95.375,11.362,169.21,19.903
178.47,2950.7,53.105,240.71,260.36,260.42,260.27,260.28,95.125,11.341,168.22,19.805
178.89,2953.2,53.105,250.26,270.43,271.03,270.68,271.24,94,11.367,166.99,19.751
177.85,2938.2,52.649,242.8,262.25,262.54,262.23,262.64,92.875,11.355,170.46,19.825
177.59,2929.4,52.619,240.16,262.1,260.73,262.23,262.58,93.625,11.355,169.87,19.771
177.37,2936.2,52.619,241.57,262.1,262.28,262.36,262.58,93.25,11.386,170.05,19.565
177.53,2946.8,52.762,241.96,262.18,262.24,261.99,261.71,93.5,11.396,169.24,19.646
162.51,2677.6,35.987,212.22,232.71,232.37,232.82,232.71,70.875,10.997,155.42,19.101
163.66,2695.8,47.342,232.88,251.76,251.74,251.75,251.24,87.625,11.011,155.72,19.789
164.25,2710.6,48.599,232.67,252.12,251.81,252.46,252.41,86.25,11.099,155.48,19.794
164.01,2701.8,47.845,231.17,251.33,251.81,251.46,252.09,86.5,11.067,154.99,19.372
163.98,2696,47.105,228.15,248.85,247.79,248.75,248.75,86.375,11.048,155.26,19.41
162.6,2675.9,45.394,230.07,250.23,249.19,250.11,249.73,85.261,11.046,155.43,19.862
163.01,2690.7,44.781,229.33,250.16,249.59,250.29,250.43,83.763,11.08,154.51,19.005
163.09,2693.5,49.818,231,252.26,252.03,252.16,251.96,88.469,11.086,155.27,19.375
163.02,2686.8,55.735,235.46,255.11,255.87,255.33,255.08,90.125,11.065,154.69,19.376
162.89,2686.8,58.97,237.72,257.61,258.1,257.64,257.86,92.733,11.09,154.52,19.569
163.12,2686.7,48.526,238.69,258.41,258.76,258.25,258.52,92.625,11.082,155.45,19.795
163.07,2686.7,48.467,231.71,252.56,251.97,252.15,252.64,88.875,11.053,155.6,19.795
163.29,2686.8,48.467,234.09,252.59,253.52,254.13,254.08,88.219,11.123,154.65,19.317
162.24,2685.5,48.133,232.84,252.59,253.41,253.29,253.83,88.5,11.018,154.66,19.297
162.24,2681.6,41.701,195.51,215.58,214.92,214.19,207.57,50.625,11.089,155.39,19.045
161.99,2681.7,40.871,209.28,229.97,229.86,229.69,229.65,64.226,11.098,155.44,19.045
165,2711.1,43.316,218.9,238.19,238.89,238.98,239.23,72.896,11.066,155.22,19.459
165.04,2688.3,43.316,223.63,242.51,243.33,242.19,242.18,76.625,11.061,155.18,19.552
163.62,2690.6,43.316,225.56,242.71,246.18,246.31,246.6,80.875,11.092,155.42,19.306
164.26,2695.3,43.073,224.13,242.71,244.14,243.76,243.86,77.5,11.017,156.18,19.306
162.33,2702.7,45.202,223.19,243.69,243.9,243.58,243.03,77.75,11.074,156.25,19.273
162.55,2691.9,39.689,220.95,241.04,241.04,240.51,240.96,73,11.063,155.62,19.278
163.36,2698.1,40.229,222.43,242.04,242.41,242.86,242.32,74,11.045,155.74,19.389
163.87,2696.1,39.978,217.54,241.69,242.41,242.35,242.2,70.5,11.115,155.74,19.034
163.81,2702.5,44.003,223.66,241.69,243.03,242.35,242.2,75.863,11.11,155.86,19.573
163.34,2700.3,42.397,223.56,241.34,241.35,240.95,240.63,77,11.016,156.25,19.156
163.24,2706.4,41.826,223.56,243.15,243.9,243.57,243.26,76.625,11.036,156.32,19.174
153.22,2549.5,33.584,183.25,203.69,203.29,203.62,202.92,37.625,10.511,147.1,17.283
150.28,2487.7,35.351,190.19,211.37,211.49,210.86,210.82,47.25,10.426,143.1,18.087
149.94,2488.7,35.351,188.92,209.32,209.93,209.13,209.13,43,10.397,143.57,18.074
149.94,2478.4,35.888,189.38,209.62,208.7,209.87,209.65,43.875,10.398,142.87,17.748
149.99,2492.2,32.392,190.89,211.58,210.8,210.85,211.46,44.27,10.436,142.82,17.832
149.61,2489.9,33.077,195.13,214.73,214.36,214.88,214.68,47.711,10.415,143.77,18.083
150.16,2476.8,34.909,200.68,220.42,220.21,219.9,219.9,52.625,10.373,143,18.17
149.49,2471.8,35.748,198.33,218.84,217.88,218.4,219.08,55,10.436,142.58,17.971
146.23,2428.9,35.748,189.55,218.84,209.6,208.78,219.08,44.094,10.208,140.39,18.506
147.81,2433.5,35.88,200.15,220.38,221.18,220.5,220.34,56.968,10.375,140.52,18.153
137.75,2269.1,35.88,178.32,199.18,198.2,198.74,198.47,33.917,9.9782,132.08,16.033
134.3,2187.9,36.443,186.09,206.55,206.58,206.87,206.79,43.875,9.7391,125.37,17.469
133.44,2183.6,33.979,184.86,205.6,206.5,205.49,206.79,40.625,9.687,125.91,17.744
133.44,2179.6,35.887,187.17,207.08,206.5,207.37,207.04,41.25,9.6617,125.9,17.379
133.57,2179.8,32.068,180.97,201.1,201.15,201.4,201.39,37.5,9.7077,125.9,17.487
132.11,2179.8,31.41,183.18,202.34,202.84,202.19,202.55,36.875,9.7296,125.9,17.618
132.76,2182.2,31.465,175.18,195.59,194.84,194.96,195.76,41.414,9.6942,126.58,17.034
132.97,2182.2,32.95,175.66,196.55,195.47,196.77,196.71,42.75,9.7209,126.31,17.082
132.61,2182.3,27.87,182.04,197.1,201.26,197.04,197.08,42.75,9.6846,126.11,17.577
134.64,2193.5,32.063,177.98,197.1,197.75,197.04,197.08,42.5,9.749,125.58,17.409
134.23,2200.4,33.26,175.41,194.54,195.08,194.85,195.32,37.625,9.7291,126.76,17.006
132.87,2198.5,30.034,166.34,186.82,185.78,186.71,187.23,32.625,9.7125,126.47,16.917
132.87,2203.6,30.104,169.6,190.59,190.62,190.61,190.81,32.625,9.7171,126.17,16.917
132.82,2204,30.104,169.59,189.59,189.59,189.52,189.65,32.5,9.6898,126.05,16.732
133.23,2182.4,31.251,164.97,185.69,185.79,186.05,186.44,29.541,9.6957,126.34,16.663
132.74,2185.4,30.384,177.69,197.23,198.15,196.94,197.12,40.125,9.7555,126.38,17.233
133,2196.5,33.723,172.53,192.28,191.66,192.3,192.16,37,9.7162,126.09,16.563
132.62,2195.8,35.963,168.39,188.78,189.49,189.34,189.3,33.375,9.7175,125.31,16.802
133.33,2191.2,34.211,169,188.78,193.68,189.34,189.3,38.656,9.7379,125.14,16.802
133.47,2194.8,30.533,174.24,193.48,193.68,193.86,188.66,38.656,9.7045,125.22,16.774
134.48,2209.6,30.542,174.24,193.48,194.36,193.92,193.17,39.5,9.6824,125.22,17.392
132.44,2171,31.841,172.13,192.07,192.59,191.5,192.15,39.25,9.6347,124.36,16.958
133.14,2187.3,36.536,176.6,197.65,197,197.58,197.14,39.25,9.6347,124.37,17.184
132.3,2188.6,35.787,175.97,196.74,197.97,196.33,196.13,38.625,9.6141,125.02,17.272
132.08,2179.1,30.078,175.96,196.5,196.23,195.9,195.68,39.75,9.6141,125.28,17.027
131.85,2170,29.28,179.3,198.42,199.14,198.96,195.84,40.125,9.5951,125.27,17.074
131.61,2168.2,34.317,178.91,198.26,198.63,195.02,195.84,40.125,9.6355,125.27,16.6
131.55,2173.5,33.834,178.91,198.26,198.63,198.1,198.24,40.5,9.6301,125.03,17.528
131.55,2162.3,34.063,178.7,197.27,197.43,198.07,198.28,40.39,9.5966,124.85,17.107
131.51,2169.3,33.852,169.55,189.31,189.8,189.63,189.66,31.75,9.6056,125.14,16.785
131.55,2171.2,33.852,171.46,191.13,191.83,191.61,190.92,36.625,9.615,124.74,16.978
156.54,2588,62.696,255.56,275.88,278.89,279.7,284.2,96.5,10.767,149.83,19.967
157.7,2598.3,43.839,223.47,242.55,243.56,243.36,243.51,89.125,10.833,149.36,19.967
159.12,2626.6,48.256,232.8,252.62,252.01,252.23,251.71,93.75,10.848,152.31,19.995
159.59,2631.6,50.47,232.37,251.7,251.52,251.95,252.39,93.5,10.854,152.7,19.08
160.07,2645.9,45.737,224.59,245.34,245.34,245.58,245.91,87.875,10.865,152.63,19.08
160,2647.2,46.13,227.89,246.82,248.06,247.77,247.45,88.875,10.937,152.66,19.118
159.99,2647.4,50.425,229.16,249.8,249.78,249.74,249.77,93,10.892,153.3,19.192
160.42,2647.4,49.876,232.47,251.63,249.81,251.94,251.57,93.625,10.91,153.6,19.071
160.82,2666.7,48.285,232.23,249.14,249.81,251.63,251.57,93.75,10.935,153.72,18.921
160.58,2653.6,50.797,232.23,249.27,251.9,249.37,251.76,93.5,10.902,153.71,18.921
160.72,2651.1,50.194,229.35,249.27,248.71,249.36,249.48,94.125,10.908,153.67,18.901
161.75,2658.5,47.207,226.04,246.25,245.82,246.98,246.26,90.25,10.876,153.67,19.035
161.06,2663.6,46.95,228.7,247.74,249.56,248.62,248.6,92.647,10.848,153.01,19.648
161.12,2663.6,58.89,231.74,252.19,252.22,252.34,252.41,92,10.882,152.79,19.489
160.9,2663.6,49.769,222.55,242.41,241.58,242.26,241.8,83.125,10.922,152.73,18.763
159.32,2653,44.934,223.31,243.6,243.45,243.13,243.35,88.5,10.852,152.58,18.804
157.43,2609,38.21,201.97,221.36,221.43,221.77,222.34,68.875,10.822,150.29,17.814
157.38,2594,35.242,203.98,223.75,224.07,223.8,223.62,69.25,10.811,149.09,18.495
156.99,2597.7,42.183,215.3,234.72,234.38,234.86,234.11,79.084,10.753,149.37,19.272
165.51,2754.5,61.376,230.73,250.94,251.19,250.85,251.82,92.125,10.864,158.58,19.465
165.95,2747.3,56.391,230.73,250.78,246.84,250.65,247.82,91.227,11,159.02,19.465
165.98,2747.1,49.281,231.09,250.78,250.09,250.65,250.63,92.5,11.022,158.95,19.524
165.11,2727,51.368,236.45,255.65,255.44,254.89,254.38,92,11.017,158.67,19.513
166.33,2743.6,51.368,239.99,260.58,260.76,260.78,254.38,92.625,11.032,157.99,19.513
165.99,2743.2,50.749,233.19,253.69,254.41,253.51,253.62,93.375,11.025,158.4,19.471
164.94,2728.5,52.328,236.05,256.37,255.59,256.14,256.43,92.956,11.033,157.64,19.471
164.57,2730.8,47.48,228.48,248.12,247.48,248.06,247.49,92.375,11.033,157.52,19.46
165.59,2733.6,51.552,231.56,251.3,252.24,251.55,251.25,92.125,11.033,157.8,19.446
159.5,2628,60.864,221.88,242.49,242.68,242.46,243.15,87.875,11.032,152,19.674
158.99,2637.1,37.524,202.68,222.35,222.97,222.37,222.67,65.75,11.032,151.91,18.948
160.57,2655.9,39.784,212.83,232.34,232.94,232.59,232.54,73.973,10.985,154.3,19.018
160.02,2658.4,44.015,224.4,244.75,244.59,244.62,244.19,88.884,11.098,154.3,19.839
160.18,2658.4,42.212,222.39,243.02,242.34,242.86,242.02,87.25,11.107,154.31,19.296
160.18,2659.4,45.441,220.18,240.14,240.05,240.12,239.93,87.5,11.028,154.53,18.874
159.03,2629.9,30.402,179.58,198.81,198.76,199.9,199.93,44.875,10.841,152.09,18.926
158.2,2610.1,33.533,195.37,215.36,214.34,215.62,214.12,60.375,10.66,151.94,18.858
163.17,2684.7,38.304,214.02,235.05,234.52,234.47,233.8,79.565,11.083,155.02,20.309
161.39,2673.4,42.066,214.63,234.26,232.81,234.25,234.17,77.25,11.05,154.46,19.744
161.99,2655.5,41.859,214.18,233.73,228.79,234.25,229.04,75.236,11.102,154.14,18.952
163.68,2718.1,41.859,214.18,233.73,234.51,234.81,235.11,81.93,11.158,155.93,19.333
164.76,2724.9,43.863,225.18,244.41,244.98,244.63,244.38,90.625,11.012,156.31,19.283
163.49,2702.1,51.744,235.24,253.52,254.25,254.82,255.07,93.197,11.125,156.99,19.203
163.34,2713.7,51.004,239.3,258.33,259.2,258.56,258.7,95.75,11.114,156.01,19.203
161.45,2676.6,51.558,239.6,260.32,259.76,259.85,260.36,97.339,11.113,155.69,19.142
161.76,2686.2,50.568,213.58,233.4,233.28,233.14,233.36,76.65,11.276,155.21,18.435
164.27,2718.8,41.993,216.12,236.22,235.55,235.48,235.16,78.023,11.336,156.05,18.505
170.27,2842.3,57.037,220.24,240.15,239.84,239.86,239.64,81,11.605,163.67,18.264
171.1,2842.5,48.989,223.94,243.39,244.23,243.96,244.47,84.5,11.661,162.96,19.245
171.35,2828.4,49.422,223.12,243.69,243.49,243.53,243.4,87.5,11.647,164.06,19.193
134.84,2235.9,41.653,135.09,154.65,155.67,154.81,155.02,45.571,9.7594,129.44,16.617
135.17,2235.9,56.491,154.31,173.78,173.67,173.4,173.75,63.5,9.7392,129.19,17.661
135.57,2235.7,68.495,190.38,211.06,211.14,210.37,211.42,82.375,9.739,129.72,19.147
133.8,2197,68.495,188.51,208.41,208.94,209.38,208.43,78.375,9.6594,127.64,18.744
133.4,2204.7,65.905,189.56,209.71,209.96,210.88,210.06,81.375,9.6417,127.55,18.818
132.24,2190.4,65.626,184.66,204.59,204.31,204.21,204.29,76.685,9.6448,125.91,19.942
132.43,2167.2,69.363,185.07,204.63,205.14,204.4,205.11,78.625,9.5679,126.13,19.246
131.11,2167.2,66.266,185.53,204.63,204.78,203.88,205.05,75,9.6609,125.75,18.365
130.83,2147.6,67.446,187.35,206.19,206.55,205.46,206.92,76.5,9.6115,124.88,18.225
141.92,2327,100,200.9,221.68,221.76,221.72,221.6,92.75,10.291,134.37,20.018
140.56,2331.4,100,197.24,218.33,217.98,218.4,217.92,88.625,10.452,134.25,19.81
140.01,2310.5,100,200.24,218.33,218.02,218.41,219.8,89,10.42,134.25,19.1
141.86,2336.1,100,198.13,218.3,218.02,218.41,218.72,90.25,10.431,134.89,20.457
142.07,2337.2,100,205.41,224.86,225.34,224.78,224.9,90.25,10.447,134.54,20.454
142.4,2340.1,100,207.05,227.04,226.94,227.31,226.53,90.25,10.371,135.32,20.465
